CreditCardID;CardType;CardNumber;ExpMonth;ExpYear;ModifiedDate
16300;ColonialVoice;77771783101434;8;2008;2014-03-17
16301;Vista;11118271804155;11;2006;2013-12-07
16302;ColonialVoice;77779173766540;8;2005;2013-07-01
16303;SuperiorCard;33331811161267;7;2005;2014-01-29
16304;ColonialVoice;77773909352188;12;2007;2013-07-30
16305;ColonialVoice;77771074440150;8;2008;2010-02-24
16306;Vista;11116617673066;9;2005;2011-09-12
16307;Vista;11117317487866;12;2006;2013-04-29
16308;SuperiorCard;33336022488354;8;2008;2013-09-19
16309;Distinguish;55552801440341;8;2006;2013-07-31
16310;ColonialVoice;77774273011912;3;2006;2014-03-14
16311;Vista;11114188362939;10;2006;2014-01-28
16312;Vista;11118210757444;8;2006;2014-01-19
16313;Distinguish;55551647693284;5;2007;2014-01-26
16314;Vista;11116902149926;1;2005;2012-11-03
16315;Distinguish;55556015070300;8;2008;2013-10-16
16316;ColonialVoice;77772770796707;7;2005;2014-03-02
16317;Distinguish;55559610220306;8;2008;2009-02-15
16318;ColonialVoice;77775736386718;4;2008;2011-11-20
16319;SuperiorCard;33332444558801;6;2005;2014-01-12
16320;Vista;11119186634126;8;2008;2014-06-16
16321;SuperiorCard;33336399637094;9;2006;2014-05-18
16322;ColonialVoice;77774200741418;11;2007;2012-10-30
16323;Vista;11114062359532;1;2007;2012-04-03
16324;Distinguish;55553335672950;7;2008;2013-04-29
16325;Distinguish;55554217049752;12;2005;2013-07-05
16326;Vista;11113232563398;4;2007;2013-08-04
16327;Vista;11114309694823;4;2006;2012-04-19
16328;ColonialVoice;77777274926847;2;2008;2013-11-14
16329;SuperiorCard;33339771126029;8;2007;2013-07-01
16330;Vista;11115782273662;10;2006;2012-10-16
16331;Vista;11112225489509;9;2008;2014-01-02
16332;SuperiorCard;33338563145786;6;2006;2012-12-24
16333;SuperiorCard;33339331608347;5;2008;2014-03-13
16334;ColonialVoice;77771579746190;1;2006;2013-07-06
16335;Vista;11116886701887;9;2005;2014-01-08
16336;Vista;11119352383738;11;2007;2014-01-04
16337;Distinguish;55552192431994;11;2006;2012-03-11
16338;ColonialVoice;77779259250355;4;2008;2014-03-04
16339;ColonialVoice;77774092048494;4;2008;2013-04-30
16340;Distinguish;55559402072196;11;2005;2013-07-03
16341;Vista;11111514271050;6;2008;2014-04-18
16342;ColonialVoice;77772164263155;7;2008;2012-03-30
16343;Distinguish;55552309526375;1;2008;2013-11-19
16344;Vista;11116104042561;12;2008;2012-11-08
16345;ColonialVoice;77774256378961;11;2008;2012-11-15
16346;Vista;11112489601259;12;2006;2012-01-06
16347;Distinguish;55559384520300;12;2007;2009-01-15
16348;Distinguish;55552768094638;6;2007;2011-09-06
16349;ColonialVoice;77774136890048;11;2005;2013-10-11
16350;Vista;11117947717125;9;2008;2013-08-03
16351;ColonialVoice;77778118365181;6;2007;2014-05-18
16352;ColonialVoice;77777137119885;7;2006;2012-06-13
16353;ColonialVoice;77776085400025;7;2007;2014-01-05
16354;Vista;11114830097794;7;2007;2012-11-17
16355;Vista;11114569078687;5;2008;2014-02-28
16356;Distinguish;55554158469011;10;2006;2014-04-29
16357;SuperiorCard;33338537063379;8;2008;2012-10-12
16358;SuperiorCard;33335202619463;10;2005;2014-03-12
16359;Distinguish;55557773703162;1;2005;2012-11-14
16360;Vista;11114612662857;11;2008;2013-09-17
16361;SuperiorCard;33333121811474;12;2006;2014-03-21
16362;SuperiorCard;33333595728543;11;2006;2013-11-28
16363;ColonialVoice;77774964558943;7;2008;2009-01-11
16364;SuperiorCard;33336899004757;9;2005;2013-12-17
16365;Vista;11118167604113;6;2008;2014-05-04
16366;Distinguish;55551819645807;10;2008;2013-11-27
16367;SuperiorCard;33333667185662;12;2005;2014-02-07
16368;Vista;11119462725326;11;2006;2011-09-08
16369;Vista;11115772071293;11;2005;2011-12-30
16370;SuperiorCard;33332096505431;12;2007;2013-07-15
16371;Distinguish;55557209528671;10;2006;2011-11-03
16372;Distinguish;55558771431438;4;2008;2012-06-12
16373;Distinguish;55558963604552;3;2005;2012-02-17
16374;Distinguish;55553757730657;3;2008;2014-02-12
16375;ColonialVoice;77777008412112;1;2008;2014-05-06
16376;ColonialVoice;77774429733683;1;2005;2013-12-04
16377;Vista;11114428994110;8;2006;2011-11-19
16378;Vista;11113246118570;4;2006;2014-03-28
16379;Vista;11116358965464;4;2005;2013-07-02
16380;Vista;11115031604657;12;2007;2014-05-21
16381;ColonialVoice;77773285628972;8;2008;2013-11-05
16382;ColonialVoice;77776700486146;5;2005;2014-04-21
16383;Vista;11114856414713;12;2005;2014-03-17
16384;Distinguish;55557062281483;10;2008;2013-12-24
16385;SuperiorCard;33333178491795;2;2007;2014-05-28
16386;Distinguish;55554331792808;11;2007;2014-06-07
16387;ColonialVoice;77777850866396;8;2008;2014-02-16
16388;Vista;11116279157417;8;2005;2013-03-19
16389;SuperiorCard;33337528530592;2;2005;2013-08-24
16390;ColonialVoice;77771187125593;5;2006;2014-05-15
16391;SuperiorCard;33337924439373;4;2008;2013-11-13
16392;Vista;11112470331380;4;2008;2013-07-03
16393;Distinguish;55552732105092;10;2007;2014-01-05
16394;SuperiorCard;33337298478473;10;2007;2013-10-18
16395;ColonialVoice;77778307775513;9;2006;2014-04-06
16396;SuperiorCard;33332744559319;7;2007;2013-12-01
16397;Distinguish;55558073614031;7;2007;2014-01-01
16398;ColonialVoice;77772732134251;2;2008;2014-03-19
16399;SuperiorCard;33336714509941;4;2005;2014-03-10
16400;Distinguish;55552806848280;6;2005;2013-01-31
16401;ColonialVoice;77778189078694;8;2006;2012-04-07
16402;Vista;11117362994971;1;2005;2014-02-14
16403;ColonialVoice;77776366840062;12;2007;2013-09-06
16404;SuperiorCard;33335078904506;6;2008;2013-09-13
16406;Distinguish;55555635764733;5;2005;2014-02-13
16407;Distinguish;55557520981677;10;2005;2014-04-02
16408;SuperiorCard;33336120908534;8;2007;2013-07-18
16409;Vista;11115709917118;5;2008;2013-08-31
16410;SuperiorCard;33332147679275;12;2006;2014-02-25
16411;SuperiorCard;33333372894165;2;2007;2014-05-12
16412;SuperiorCard;33335114005035;1;2006;2013-08-27
16413;ColonialVoice;77776332138972;7;2005;2013-07-25
16414;Distinguish;55557998947928;8;2007;2014-03-10
16415;Distinguish;55556433894856;12;2007;2012-08-09
16416;SuperiorCard;33331937871823;2;2005;2012-12-16
16417;Distinguish;55554167200789;3;2007;2013-04-27
16418;ColonialVoice;77776406228162;7;2007;2013-12-25
16419;Vista;11117439071636;5;2008;2014-06-17
16420;ColonialVoice;77776283693158;8;2008;2014-06-24
16421;SuperiorCard;33339095439069;8;2006;2013-06-30
16422;Vista;11112431590167;3;2008;2014-04-29
16423;ColonialVoice;77778411864062;3;2008;2013-06-22
16424;SuperiorCard;33334458036395;4;2008;2014-03-11
16425;Vista;11115916762452;3;2006;2013-10-27
16426;SuperiorCard;33332442839519;5;2008;2013-08-18
16427;SuperiorCard;33338029952738;10;2005;2013-07-01
16429;ColonialVoice;77777315722712;11;2005;2012-10-15
16430;SuperiorCard;33331938931040;6;2005;2014-02-09
16431;Distinguish;55558235538202;5;2007;2012-09-18
16432;SuperiorCard;33337586156839;6;2005;2013-09-07
16433;Distinguish;55551565966653;8;2006;2014-05-12
16434;ColonialVoice;77776491610775;3;2007;2012-09-28
16435;SuperiorCard;33336122042591;6;2008;2012-03-14
16436;Vista;11118035210799;8;2005;2013-10-26
16437;Distinguish;55553408695366;11;2007;2014-02-06
16438;Distinguish;55557561862022;2;2005;2013-07-03
16439;Vista;11119490672347;6;2008;2012-06-30
16440;Vista;11111954177648;2;2005;2011-11-06
16441;Vista;11117312398789;9;2006;2013-06-30
16442;SuperiorCard;33339446244008;10;2005;2014-04-08
16443;SuperiorCard;33332208518390;6;2007;2014-06-28
16444;SuperiorCard;33338915852630;7;2007;2014-06-18
16445;ColonialVoice;77774602984976;5;2007;2013-10-13
16446;ColonialVoice;77772535647651;3;2007;2014-06-09
16447;ColonialVoice;77778418037375;2;2007;2013-01-03
16448;ColonialVoice;77779617136066;9;2007;2013-06-21
16449;SuperiorCard;33331663147782;11;2007;2013-04-11
16450;Vista;11115688980008;7;2008;2013-10-30
16451;Vista;11115542782332;11;2006;2013-04-04
16452;Distinguish;55556062426797;9;2008;2014-03-24
16453;SuperiorCard;33333936787024;9;2006;2014-05-08
16454;SuperiorCard;33338597012545;8;2006;2014-06-23
16455;ColonialVoice;77779474997224;4;2008;2013-11-11
16456;Vista;11113320279547;8;2006;2014-04-13
16457;Vista;11114062833603;8;2006;2011-10-31
16458;ColonialVoice;77775580949525;10;2006;2012-04-19
16459;ColonialVoice;77775953670255;5;2005;2013-10-21
16460;Distinguish;55559237237256;12;2008;2013-08-15
16461;Vista;11116052382562;6;2006;2013-12-11
16462;ColonialVoice;77778812069751;12;2008;2013-11-13
16463;Distinguish;55558040522630;12;2008;2012-06-05
16464;Distinguish;55552493960008;11;2005;2012-11-20
16465;Distinguish;55551419619588;10;2008;2013-12-15
16466;Vista;11116178753502;4;2007;2013-10-16
16467;Vista;11114450342795;8;2007;2013-06-30
16468;ColonialVoice;77773906973189;12;2007;2013-07-28
16469;Vista;11119901002608;2;2007;2012-08-30
16470;Distinguish;55552086783140;6;2008;2013-07-01
16471;ColonialVoice;77778787674589;4;2006;2013-05-27
16472;SuperiorCard;33339699664985;9;2008;2014-05-06
16473;Distinguish;55553052493887;9;2006;2012-01-16
16474;Vista;11117799002275;8;2006;2012-10-23
16475;Distinguish;55558173989452;2;2007;2013-08-30
16476;Distinguish;55553382285506;8;2005;2013-05-14
16478;Vista;11118369239387;3;2008;2013-02-15
16479;Vista;11118310509685;9;2005;2013-02-17
16481;ColonialVoice;77772458500747;5;2007;2014-02-05
16483;Vista;11111452278422;9;2005;2013-11-29
16484;Distinguish;55554602093933;6;2008;2012-02-27
16485;ColonialVoice;77773689050686;2;2007;2014-01-29
16486;Vista;11119849007854;5;2006;2013-10-05
16487;Distinguish;55556037728257;10;2008;2014-02-25
16488;SuperiorCard;33338528987927;6;2007;2011-07-31
16489;ColonialVoice;77778574404265;9;2006;2013-11-26
16490;ColonialVoice;77778671913904;10;2007;2014-03-13
16491;SuperiorCard;33336645268061;11;2008;2013-11-20
16492;Vista;11114561419201;12;2006;2013-07-01
16493;SuperiorCard;33334789691828;3;2007;2012-07-12
16494;Vista;11111689748414;9;2006;2014-01-29
16495;Distinguish;55551031652880;2;2008;2013-11-05
16496;SuperiorCard;33335881285250;9;2005;2013-07-06
16497;Vista;11119946859852;12;2007;2013-08-27
16498;ColonialVoice;77773626162313;10;2007;2014-02-11
16499;ColonialVoice;77775874474702;7;2005;2013-09-22
16500;SuperiorCard;33339645835126;5;2008;2013-06-30
16501;ColonialVoice;77775905541715;10;2008;2011-09-15
16502;SuperiorCard;33339426970175;12;2007;2014-06-05
16503;ColonialVoice;77775501003107;1;2008;2013-07-06
16505;Distinguish;55552275170149;2;2005;2012-11-21
16506;SuperiorCard;33338269591431;7;2008;2014-05-10
16507;SuperiorCard;33333897873367;12;2006;2014-02-12
16508;Distinguish;55556944735467;4;2006;2013-08-15
16509;SuperiorCard;33331747886553;11;2005;2014-02-07
16510;Distinguish;55559308072046;9;2006;2012-07-25
16511;Vista;11112771357615;2;2007;2013-10-08
16512;ColonialVoice;77776936902904;3;2006;2013-12-31
16513;ColonialVoice;77778722465164;8;2008;2013-11-25
16514;ColonialVoice;77776707828698;12;2008;2013-10-16
16515;Distinguish;55558032628209;9;2008;2014-05-06
16517;Distinguish;55558514143753;5;2006;2014-04-17
16518;ColonialVoice;77771937236889;2;2008;2014-02-01
16520;ColonialVoice;77774929344350;9;2007;2012-07-05
16521;Distinguish;55555248071037;11;2007;2013-10-28
16522;Distinguish;55559728836612;8;2007;2013-10-08
16523;ColonialVoice;77772900410368;11;2005;2012-09-30
16524;Vista;11113607813274;9;2008;2014-04-18
16525;Vista;11111937165867;4;2007;2014-06-13
16526;Vista;11115136856166;12;2007;2013-12-15
16527;Vista;11117748227023;11;2006;2013-03-21
16528;ColonialVoice;77775184472451;3;2008;2014-03-02
16529;Vista;11116525808596;2;2006;2014-01-30
16530;Vista;11115338061620;2;2006;2012-12-25
16531;SuperiorCard;33333637989164;12;2008;2013-09-10
16532;Distinguish;55558882314749;3;2008;2014-02-02
16533;Distinguish;55559443162764;12;2006;2013-07-20
16534;Distinguish;55554956216760;6;2006;2013-10-05
16535;ColonialVoice;77774609560589;11;2007;2014-02-10
16536;Distinguish;55559447273306;10;2006;2012-04-02
16537;Vista;11119171813929;5;2007;2013-11-05
16538;SuperiorCard;33331148003454;4;2008;2013-08-01
16539;SuperiorCard;33339481911722;1;2006;2014-02-25
16540;SuperiorCard;33336009470695;12;2007;2013-10-26
16541;ColonialVoice;77773067544931;3;2005;2012-02-18
16542;Distinguish;55558682859720;12;2005;2014-06-10
16543;SuperiorCard;33335014841395;5;2005;2012-07-09
16544;SuperiorCard;33334075866247;10;2008;2014-05-03
16546;SuperiorCard;33332999714270;8;2007;2013-05-24
16547;Vista;11119378428975;1;2006;2014-03-22
16549;Vista;11114069742000;11;2008;2013-06-30
16550;Vista;11118817538943;12;2006;2014-04-19
16551;SuperiorCard;33336105905881;12;2005;2014-04-10
16552;Vista;11111169065334;1;2005;2013-10-08
16553;Vista;11117472722906;6;2007;2013-12-09
16554;Vista;11113063471000;7;2008;2013-10-27
16555;ColonialVoice;77773194934165;3;2007;2013-02-20
16556;Vista;11114458871684;1;2008;2014-02-05
16557;Vista;11111495802047;5;2005;2013-07-02
16558;SuperiorCard;33338179315947;8;2007;2012-06-11
16559;ColonialVoice;77777915243526;7;2005;2014-03-24
16560;Vista;11116065028102;2;2007;2014-02-24
16561;ColonialVoice;77774139946723;5;2007;2014-05-08
16562;SuperiorCard;33331031139185;3;2007;2013-05-29
16563;Distinguish;55551099846057;9;2007;2012-11-17
16564;Distinguish;55559765625494;6;2007;2013-08-09
16565;Distinguish;55558450981916;9;2005;2012-02-03
16566;Vista;11114438047851;9;2008;2011-11-28
16567;Vista;11116347017982;9;2005;2013-04-02
16568;Distinguish;55556104264542;6;2007;2013-12-29
16569;ColonialVoice;77772514721833;2;2007;2012-07-31
16570;Distinguish;55551623002181;9;2008;2011-06-04
16571;Distinguish;55551791974275;10;2006;2013-07-16
16572;SuperiorCard;33335400940466;8;2008;2013-10-18
16573;Distinguish;55556683868449;3;2006;2012-03-21
16574;ColonialVoice;77778015631222;11;2007;2014-03-29
16575;ColonialVoice;77777984425065;10;2007;2011-12-31
16577;SuperiorCard;33335333699934;7;2005;2014-02-27
16578;Vista;11114327156526;11;2005;2013-07-31
16579;SuperiorCard;33338839378635;2;2005;2013-11-23
16580;Vista;11111717618732;8;2007;2014-02-11
16581;Vista;11119859852272;4;2005;2014-04-29
16582;SuperiorCard;33337935374353;6;2008;2012-05-18
16583;Vista;11112845331307;8;2008;2013-08-07
16584;Vista;11112632379044;11;2006;2014-01-27
16585;SuperiorCard;33339744683033;3;2005;2014-02-25
16586;Vista;11113392330230;2;2005;2013-07-09
16587;SuperiorCard;33332934579123;1;2008;2014-05-27
16588;Vista;11115894243635;10;2006;2014-03-08
16589;ColonialVoice;77779949487597;10;2006;2012-07-23
16590;SuperiorCard;33335968829686;8;2007;2013-09-16
16591;Distinguish;55555872905405;3;2006;2013-04-09
16592;ColonialVoice;77773679167169;3;2007;2013-11-04
16593;ColonialVoice;77771932918505;7;2006;2012-06-03
16594;ColonialVoice;77771653199343;7;2008;2013-09-13
16595;ColonialVoice;77775320978207;9;2007;2014-04-15
16596;SuperiorCard;33339809949036;2;2008;2013-08-09
16597;Vista;11117038500910;12;2008;2013-01-03
16598;Vista;11113403986259;9;2008;2012-06-05
16599;SuperiorCard;33331693235174;5;2006;2013-07-06
16600;ColonialVoice;77771758154049;4;2005;2014-05-21
16601;Vista;11114575780172;1;2008;2013-09-28
16602;SuperiorCard;33333334029715;1;2008;2014-02-06
16603;ColonialVoice;77771379424115;1;2006;2013-12-25
16604;Vista;11115809584204;8;2006;2014-06-07
16605;Vista;11112208536481;3;2005;2013-08-26
16606;Distinguish;55552007584351;2;2006;2012-11-19
16607;ColonialVoice;77772030044854;10;2008;2012-07-25
16608;SuperiorCard;33336939861218;2;2005;2013-09-19
16609;ColonialVoice;77777366780206;5;2007;2013-10-25
16610;Distinguish;55557317617474;4;2007;2013-02-26
16611;Distinguish;55554677218791;9;2007;2014-01-31
16612;Distinguish;55555482467771;9;2006;2014-06-23
16613;Distinguish;55555333052394;4;2007;2013-08-31
16614;Vista;11114335318428;10;2005;2013-08-15
16615;SuperiorCard;33338149038165;8;2007;2012-11-11
16616;Vista;11117602816114;11;2006;2012-08-25
16617;SuperiorCard;33332903930488;4;2006;2014-04-19
16618;ColonialVoice;77772537571549;11;2008;2012-10-25
16619;SuperiorCard;33338085935191;9;2005;2014-04-09
16620;SuperiorCard;33335004033545;7;2007;2012-11-20
16621;Distinguish;55554699136789;12;2007;2013-09-17
16622;Distinguish;55553378022745;11;2006;2014-03-18
16623;Distinguish;55558464973129;8;2008;2013-10-22
16624;Vista;11112024674098;3;2007;2011-11-01
16625;SuperiorCard;33336338733002;9;2005;2011-05-31
16626;Distinguish;55557365267980;11;2008;2013-07-11
16627;ColonialVoice;77777566111950;12;2006;2014-04-30
16628;ColonialVoice;77777235081183;5;2007;2012-10-13
16629;ColonialVoice;77771680801789;4;2008;2014-06-23
16630;Vista;11117709532841;7;2005;2014-03-31
16631;ColonialVoice;77771098627668;7;2005;2014-05-27
16632;Distinguish;55555208549981;5;2005;2014-01-16
16633;SuperiorCard;33339653505461;11;2006;2012-12-25
16634;Vista;11119604759645;2;2005;2012-11-24
16635;SuperiorCard;33333862391480;12;2005;2013-10-29
16636;ColonialVoice;77778617378680;7;2005;2013-09-01
16637;Vista;11111400815621;2;2008;2013-10-20
16638;SuperiorCard;33335386226468;6;2007;2014-03-04
16639;Distinguish;55559749188269;11;2005;2013-12-31
16640;ColonialVoice;77774093229253;8;2008;2013-08-17
16641;ColonialVoice;77773273757138;1;2007;2011-09-17
16642;Vista;11117092001640;7;2007;2013-09-13
16643;Vista;11116577145687;5;2008;2013-07-15
16644;SuperiorCard;33332500342413;10;2005;2014-01-02
16645;ColonialVoice;77774759122598;5;2007;2013-09-04
16646;SuperiorCard;33331267501834;1;2008;2013-03-30
16647;Vista;11118042428396;6;2006;2014-02-12
16648;ColonialVoice;77779012294391;8;2008;2014-01-14
16649;SuperiorCard;33333369557558;2;2007;2013-07-23
16650;Vista;11119214176176;5;2006;2012-02-26
16651;SuperiorCard;33337050281480;2;2005;2012-11-23
16652;Vista;11117367578498;8;2008;2013-10-27
16653;Distinguish;55555052861397;5;2005;2014-05-23
16654;ColonialVoice;77774920195735;12;2008;2011-10-31
16655;Vista;11112980374491;2;2008;2013-01-12
16657;ColonialVoice;77779834124406;9;2007;2014-02-04
16658;Distinguish;55551973386623;9;2006;2013-06-02
16659;Distinguish;55552622411723;3;2006;2013-01-22
16660;Distinguish;55557929007925;7;2007;2013-03-21
16661;Distinguish;55557793881155;6;2008;2013-10-04
16662;SuperiorCard;33335802325620;10;2007;2013-07-26
16663;ColonialVoice;77777163629890;2;2006;2014-01-27
16664;ColonialVoice;77775931754562;9;2008;2013-04-07
16665;Distinguish;55551830264836;4;2007;2011-07-01
16666;Vista;11114868278962;2;2007;2013-04-02
16667;SuperiorCard;33332417104449;4;2007;2012-08-29
16668;ColonialVoice;77774254732322;1;2005;2011-10-21
16669;SuperiorCard;33335554994612;10;2005;2013-11-12
16670;Vista;11117503731473;2;2008;2013-08-18
16671;SuperiorCard;33339748408301;3;2006;2013-07-01
16672;Distinguish;55554940560371;11;2005;2013-11-16
16673;Distinguish;55555877429672;3;2007;2013-07-06
16674;SuperiorCard;33335909168387;7;2007;2014-05-12
16675;Vista;11111057464639;12;2007;2014-01-13
16676;Vista;11119263582696;12;2007;2013-09-22
16677;Vista;11119656541405;4;2008;2014-01-08
16678;SuperiorCard;33331214363528;7;2005;2013-12-30
16679;Vista;11112709107612;12;2006;2014-02-25
16680;Distinguish;55557638978449;1;2007;2014-02-10
16681;ColonialVoice;77772710906788;7;2006;2012-08-31
16682;Distinguish;55553317907342;6;2008;2013-06-10
16683;Distinguish;55556657855599;3;2006;2012-06-09
16684;SuperiorCard;33337167361052;7;2005;2014-04-19
16685;Vista;11116021902175;12;2005;2013-08-06
16686;SuperiorCard;33334518549374;10;2008;2013-08-12
16687;Distinguish;55551389540383;6;2008;2014-06-12
16688;Vista;11115582361289;9;2007;2012-08-13
16689;SuperiorCard;33339984697170;2;2005;2013-08-31
16690;ColonialVoice;77779399845930;8;2008;2014-03-31
16691;ColonialVoice;77775346833282;8;2008;2014-04-12
16692;ColonialVoice;77778901912179;5;2006;2014-05-15
16693;Distinguish;55555730323011;1;2008;2012-03-18
16694;Vista;11116730735327;2;2008;2014-05-15
16695;Vista;11112511529171;11;2008;2012-10-30
16696;SuperiorCard;33332259554645;4;2008;2011-08-17
16697;ColonialVoice;77777671780087;7;2005;2014-02-28
